Time,PowerTLTMmax[dBm],PowerTLTMmin[dBm],PowerRLTMmax[dBm],PowerRLTMmin[dBm]
09-06-2011 22:00,5,4.8,-46,-53
09-06-2011 22:15,5,4.8,-45,-52
09-06-2011 22:30,5,4.8,-46,-54
09-06-2011 22:45,5,4.8,-48,-54
09-06-2011 23:00,5,4.8,-51,-55
09-06-2011 23:15,5,4.8,-45,-55
09-06-2011 23:30,5,4.8,-46,-54
09-06-2011 23:45,5,4.8,-50,-54
10-06-2011 00:00,5,4.8,-50,-54
10-06-2011 00:15,5,4.8,-45,-55
10-06-2011 00:30,5,4.8,-44,-54
10-06-2011 00:45,5,4.8,-49,-54
10-06-2011 01:00,5,4.8,-46,-53
10-06-2011 01:15,5,4.8,-48,-54
10-06-2011 01:30,5,4.8,-48,-54
10-06-2011 01:45,5,4.8,-49,-54
10-06-2011 02:00,5,4.8,-50,-55
10-06-2011 02:15,5,4.8,-48,-55
10-06-2011 02:30,5,4.8,-48,-54
10-06-2011 02:45,5,4.8,-50,-54
10-06-2011 03:00,5,4.8,-48,-55
10-06-2011 03:15,5,4.8,-49,-55
10-06-2011 03:30,5,4.8,-49,-55
10-06-2011 03:45,5,4.8,-45,-53
10-06-2011 04:00,5,4.8,-46,-55
10-06-2011 04:15,5,4.8,-49,-55
10-06-2011 04:30,5,4.8,-49,-54
10-06-2011 04:45,5,4.8,-46,-54
10-06-2011 05:00,5,4.8,-47,-55
10-06-2011 05:15,5,4.8,-50,-55
10-06-2011 05:30,5,4.8,-50,-55
10-06-2011 05:45,5,4.8,-47,-56
10-06-2011 06:00,5,4.8,-46,-52
10-06-2011 06:15,5,4.8,-45,-50
10-06-2011 06:30,5,4.8,-46,-50
10-06-2011 06:45,5,4.8,-45,-50
10-06-2011 07:00,5,4.8,-44,-48
10-06-2011 07:15,5,4.8,-45,-50
10-06-2011 07:30,5,4.8,-44,-48
10-06-2011 07:45,5,4.8,-44,-48
10-06-2011 08:00,5,4.8,-44,-47
10-06-2011 08:15,5,4.8,-44,-48
10-06-2011 08:30,5,4.8,-44,-50
10-06-2011 08:45,5,4.8,-45,-53
10-06-2011 09:00,5,4.8,-44,-49
10-06-2011 09:15,5,4.8,-44,-49
10-06-2011 09:30,5,4.8,-43,-46
10-06-2011 09:45,5,4.8,-43,-46
10-06-2011 10:00,5,4.8,-42,-47
10-06-2011 10:15,5,4.8,-42,-48
10-06-2011 10:30,5,4.8,-43,-49
10-06-2011 10:45,5,4.8,-43,-48
10-06-2011 11:00,5,4.8,-43,-48
10-06-2011 11:15,5,4.8,-43,-49
10-06-2011 11:30,5,4.8,-43,-47
10-06-2011 11:45,5,4.8,-43,-47
10-06-2011 12:00,5,4.8,-44,-49
10-06-2011 12:15,5,4.8,-44,-48
10-06-2011 12:30,5,4.8,-44,-48
10-06-2011 12:45,5,4.8,-43,-48
10-06-2011 13:00,5,4.8,-43,-48
10-06-2011 13:15,5,4.8,-44,-48
10-06-2011 13:30,5,4.8,-44,-48
10-06-2011 13:45,5,4.8,-45,-49
10-06-2011 14:00,5,4.8,-45,-52
10-06-2011 14:15,5,4.8,-47,-53
10-06-2011 14:30,5,4.8,-48,-55
10-06-2011 14:45,5,4.8,-52,-63
10-06-2011 15:00,5,4.8,-47,-60
10-06-2011 15:15,5,4.8,-45,-51
10-06-2011 15:30,5,4.8,-46,-51
10-06-2011 15:45,5,4.8,-47,-52
10-06-2011 16:00,5,4.8,-47,-52
10-06-2011 16:15,5,4.8,-47,-55
10-06-2011 16:45,5,4.8,-50,-62
10-06-2011 17:00,5,4.8,-49,-54
10-06-2011 17:15,5,4.8,-47,-53
10-06-2011 17:30,5,4.8,-47,-54
10-06-2011 17:45,5,4.8,-48,-53
10-06-2011 18:00,5,4.8,-49,-56
10-06-2011 18:15,5,4.8,-49,-55
10-06-2011 18:30,5,4.8,-47,-53
10-06-2011 18:45,5,4.8,-46,-50
10-06-2011 19:00,5,4.8,-45,-49
10-06-2011 19:15,5,4.8,-45,-47
10-06-2011 19:30,5,4.8,-45,-48
10-06-2011 19:45,5,4.8,-45,-49
10-06-2011 20:00,5,4.8,-45,-50
10-06-2011 20:15,5,4.8,-46,-52
10-06-2011 20:30,5,4.8,-47,-52
10-06-2011 20:45,5,4.8,-46,-52
10-06-2011 21:00,5,4.8,-45,-52
10-06-2011 21:15,5,4.8,-46,-54
10-06-2011 21:30,5,4.8,-48,-55
10-06-2011 21:45,5,4.8,-46,-54
10-06-2011 22:00,5,4.8,-44,-51
10-06-2011 22:15,5,4.8,-45,-49
10-06-2011 22:30,5,4.8,-43,-47
10-06-2011 22:45,5,4.8,-44,-46
10-06-2011 23:00,5,4.8,-44,-46
10-06-2011 23:15,5,4.8,-43,-46
10-06-2011 23:30,5,4.8,-43,-45
10-06-2011 23:45,5,4.8,-43,-46
11-06-2011 00:00,5,4.8,-43,-46
11-06-2011 00:15,5,4.8,-43,-46
11-06-2011 00:30,5,4.8,-44,-47
11-06-2011 00:45,5,4.8,-44,-47
11-06-2011 01:00,5,4.8,-44,-47
11-06-2011 01:15,5,4.8,-44,-46
11-06-2011 01:30,5,4.8,-44,-47
11-06-2011 01:45,5,4.8,-44,-46
11-06-2011 02:00,5,4.8,-44,-46
11-06-2011 02:15,5,4.8,-44,-46
11-06-2011 02:30,5,4.8,-44,-46
11-06-2011 02:45,5,4.8,-44,-46
11-06-2011 03:00,5,4.8,-44,-47
11-06-2011 03:15,5,4.8,-44,-46
11-06-2011 03:30,5,4.8,-44,-46
11-06-2011 03:45,5,4.8,-44,-46
11-06-2011 04:00,5,4.8,-44,-47
11-06-2011 04:15,5,4.8,-44,-47
11-06-2011 04:30,5,4.8,-44,-47
11-06-2011 04:45,5,4.8,-44,-47
11-06-2011 05:00,5,4.8,-44,-51
11-06-2011 05:15,5,4.8,-48,-63
11-06-2011 05:30,5,4.8,-47,-54
11-06-2011 05:45,5,4.8,-45,-49
11-06-2011 06:00,5,4.8,-45,-48
11-06-2011 06:15,5,4.8,-45,-49
11-06-2011 06:30,5,4.8,-45,-48
11-06-2011 06:45,5,4.8,-45,-49
11-06-2011 07:00,5,4.8,-45,-50
11-06-2011 07:15,5,4.8,-44,-47
11-06-2011 07:30,5,4.8,-44,-48
11-06-2011 07:45,5,4.8,-44,-47
11-06-2011 08:00,5,4.8,-44,-48
05-08-2011 08:15,5,4.8,-48,-51
05-08-2011 08:30,5,4.8,-48,-50
05-08-2011 08:45,5,4.8,-48,-50
05-08-2011 09:00,5,4.8,-48,-50
05-08-2011 09:15,5,4.8,-48,-50
05-08-2011 09:30,5,4.8,-48,-50
05-08-2011 09:45,5,4.8,-47,-50
05-08-2011 10:00,5,4.8,-47,-50
05-08-2011 10:15,5,4.8,-47,-49
05-08-2011 10:30,5,4.8,-47,-49
05-08-2011 10:45,5,4.8,-47,-49
05-08-2011 11:00,5,4.8,-47,-49
05-08-2011 11:15,5,4.8,-47,-49
05-08-2011 11:30,5,4.8,-47,-49
05-08-2011 11:45,5,4.8,-47,-49
05-08-2011 12:00,5,4.8,-47,-50
05-08-2011 12:15,5,4.8,-47,-49
05-08-2011 12:30,5,4.8,-47,-50
05-08-2011 12:45,5,4.8,-47,-49
05-08-2011 13:00,5,4.8,-47,-50
05-08-2011 13:15,5,4.8,-47,-50
05-08-2011 13:30,5,4.8,-47,-49
05-08-2011 13:45,5,4.8,-47,-49
05-08-2011 14:00,5,4.8,-47,-50
05-08-2011 14:15,5,4.8,-47,-50
05-08-2011 14:30,5,4.8,-47,-49
05-08-2011 14:45,5,4.8,-47,-49
05-08-2011 15:00,5,4.8,-47,-48
05-08-2011 15:15,5,4.8,-47,-48
05-08-2011 15:30,5,4.8,-47,-49
05-08-2011 15:45,5,4.8,-47,-48
05-08-2011 16:00,5,4.8,-47,-48
05-08-2011 16:15,5,4.8,-47,-48
05-08-2011 16:45,5,4.8,-47,-48
05-08-2011 17:00,5,4.8,-47,-48
05-08-2011 17:15,5,4.8,-47,-48
05-08-2011 17:30,5,4.8,-47,-48
05-08-2011 17:45,5,4.8,-47,-49
05-08-2011 18:00,5,4.8,-47,-48
05-08-2011 18:15,5,4.8,-47,-48
05-08-2011 18:30,5,4.8,-47,-48
05-08-2011 18:45,5,4.8,-47,-48
05-08-2011 19:00,5,4.8,-47,-47
05-08-2011 19:15,5,4.8,-47,-48
05-08-2011 19:30,5,4.8,-47,-50
05-08-2011 19:45,5,4.8,-48,-52
05-08-2011 20:00,5,4.8,-47,-55
05-08-2011 20:15,5,4.8,-47,-51
05-08-2011 20:30,5,4.8,-47,-52
05-08-2011 20:45,5,4.8,-49,-55
05-08-2011 21:00,5,4.8,-47,-54
05-08-2011 21:15,5,4.8,-50,-55
05-08-2011 21:30,5,4.8,-47,-54
05-08-2011 21:45,5,4.8,-49,-54
05-08-2011 22:00,5,4.8,-51,-55
05-08-2011 22:15,5,4.8,-50,-55
05-08-2011 22:30,5,4.8,-47,-53
05-08-2011 22:45,5,4.8,-49,-55
05-08-2011 23:00,5,4.8,-47,-53
05-08-2011 23:15,5,4.8,-47,-49
05-08-2011 23:30,5,4.8,-47,-47
05-08-2011 23:45,5,4.8,-47,-49
06-08-2011 00:00,5,4.8,-47,-48
06-08-2011 00:15,5,4.8,-47,-48
06-08-2011 00:30,5,4.8,-47,-49
06-08-2011 00:45,5,4.8,-47,-48
06-08-2011 01:00,5,4.8,-47,-50
06-08-2011 01:15,5,4.8,-47,-49
06-08-2011 01:30,5,4.8,-47,-49
06-08-2011 01:45,5,4.8,-47,-49
06-08-2011 02:00,5,4.8,-47,-48
06-08-2011 02:15,5,4.8,-47,-48
06-08-2011 02:30,5,4.8,-47,-48
06-08-2011 02:45,5,4.8,-47,-48
06-08-2011 03:00,5,4.8,-47,-48
06-08-2011 03:15,5,4.8,-47,-48
06-08-2011 03:30,5,4.8,-47,-48
06-08-2011 03:45,5,4.8,-47,-48
06-08-2011 04:00,5,4.8,-47,-49
06-08-2011 04:15,5,4.8,-48,-49
06-08-2011 04:30,5,4.8,-48,-48
06-08-2011 04:45,5,4.8,-47,-48
06-08-2011 05:00,5,4.8,-47,-49
06-08-2011 05:15,5,4.8,-48,-49
06-08-2011 05:30,5,4.8,-48,-49
06-08-2011 05:45,5,4.8,-48,-49
06-08-2011 06:00,5,4.8,-48,-49
06-08-2011 06:15,5,4.8,-48,-49
06-08-2011 06:30,5,4.8,-48,-49
06-08-2011 06:45,5,4.8,-48,-49
06-08-2011 07:00,5,4.8,-48,-49
06-08-2011 07:15,5,4.8,-48,-49
06-08-2011 07:30,5,4.8,-48,-49
06-08-2011 07:45,5,4.8,-48,-49
06-08-2011 08:00,5,4.8,-48,-50
06-08-2011 08:15,5,4.8,-48,-50
06-08-2011 08:30,5,4.8,-48,-50
06-08-2011 08:45,5,4.8,-48,-50
06-08-2011 09:00,5,4.8,-49,-50
06-08-2011 09:15,5,4.8,-48,-50
06-08-2011 09:30,5,4.8,-48,-50
06-08-2011 09:45,5,4.8,-47,-50
06-08-2011 10:00,5,4.8,-47,-49
06-08-2011 10:15,5,4.8,-47,-50
06-08-2011 10:30,5,4.8,-46,-48
06-08-2011 10:45,5,4.8,-46,-49
06-08-2011 11:00,5,4.8,-47,-50
06-08-2011 11:15,5,4.8,-47,-49
06-08-2011 11:30,5,4.8,-47,-50
06-08-2011 11:45,5,4.8,-48,-50
06-08-2011 12:00,5,4.8,-47,-50
06-08-2011 12:15,5,4.8,-48,-50
06-08-2011 12:30,5,4.8,-48,-49
06-08-2011 12:45,5,4.8,-47,-50
06-08-2011 13:00,5,4.8,-48,-50
06-08-2011 13:15,5,4.8,-47,-49
06-08-2011 13:30,5,4.8,-47,-49
06-08-2011 13:45,5,4.8,-47,-49
06-08-2011 14:00,5,4.8,-47,-49
06-08-2011 14:15,5,4.8,-47,-50
06-08-2011 14:30,5,4.8,-47,-49
06-08-2011 14:45,5,4.8,-47,-49
06-08-2011 15:00,5,4.8,-47,-48
06-08-2011 15:15,5,4.8,-47,-49
06-08-2011 15:30,5,4.8,-47,-49
06-08-2011 15:45,5,4.8,-47,-48
06-08-2011 16:00,5,4.8,-47,-48
06-08-2011 16:15,5,4.8,-47,-49
06-08-2011 16:45,5,4.8,-48,-52
06-08-2011 17:00,5,4.8,-51,-58
06-08-2011 17:15,5,4.8,-53,-58
06-08-2011 17:30,5,4.8,-52,-55
06-08-2011 17:45,5,4.8,-52,-54
06-08-2011 18:00,5,4.8,-49,-52
06-08-2011 18:15,5,4.8,-48,-52
06-08-2011 18:30,5,4.8,-48,-51
06-08-2011 18:45,5,4.8,-49,-51
06-08-2011 19:00,5,4.8,-49,-51
06-08-2011 19:15,5,4.8,-49,-51
06-08-2011 19:30,5,4.8,-48,-51
06-08-2011 19:45,5,4.8,-48,-50
06-08-2011 20:00,5,4.8,-48,-50
06-08-2011 20:15,5,4.8,-48,-50
06-08-2011 20:30,5,4.8,-49,-52
06-08-2011 20:45,5,4.8,-49,-51
06-08-2011 21:00,5,4.8,-49,-52
06-08-2011 21:15,5,4.8,-50,-53
06-08-2011 21:30,5,4.8,-49,-52
06-08-2011 21:45,5,4.8,-49,-52
06-08-2011 22:00,5,4.8,-48,-50
06-08-2011 22:15,5,4.8,-48,-51
06-08-2011 22:30,5,4.8,-48,-51
06-08-2011 22:45,5,4.8,-48,-51
06-08-2011 23:00,5,4.8,-48,-51
06-08-2011 23:15,5,4.8,-48,-51
06-08-2011 23:30,5,4.8,-48,-51
06-08-2011 23:45,5,4.8,-49,-51
07-08-2011 00:00,5,4.8,-48,-51
07-08-2011 00:15,5,4.8,-48,-51
07-08-2011 00:30,5,4.8,-48,-51
07-08-2011 00:45,5,4.8,-48,-50
07-08-2011 01:00,5,4.8,-48,-49
07-08-2011 01:15,5,4.8,-47,-49
07-08-2011 01:30,5,4.8,-47,-49
07-08-2011 01:45,5,4.8,-48,-49
07-08-2011 02:00,5,4.8,-48,-50
07-08-2011 02:15,5,4.8,-48,-50
07-08-2011 02:30,5,4.8,-48,-50
07-08-2011 02:45,5,4.8,-48,-49
07-08-2011 03:00,5,4.8,-47,-49
07-08-2011 03:15,5,4.8,-47,-49
07-08-2011 03:30,5,4.8,-47,-49
07-08-2011 03:45,5,4.8,-47,-49
07-08-2011 04:00,5,4.8,-47,-49
07-08-2011 04:15,5,4.8,-47,-49
07-08-2011 04:30,5,4.8,-47,-49
07-08-2011 04:45,5,4.8,-47,-49
07-08-2011 05:00,5,4.8,-47,-50
07-08-2011 05:15,5,4.8,-48,-51
07-08-2011 05:30,5,4.8,-49,-55
07-08-2011 05:45,5,4.8,-52,-70
07-08-2011 06:00,5,4.8,-50,-65
07-08-2011 06:15,5,4.8,-51,-55
07-08-2011 06:30,5,4.8,-49,-54
07-08-2011 06:45,5,4.8,-49,-52
07-08-2011 07:00,5,4.8,-49,-52
07-08-2011 07:15,5,4.8,-49,-52
07-08-2011 07:30,5,4.8,-48,-52
07-08-2011 07:45,5,4.8,-49,-52
07-08-2011 08:00,5,4.8,-49,-61
07-08-2011 08:15,5,4.8,-49,-56
07-08-2011 08:30,5,4.8,-49,-53
07-08-2011 08:45,5,4.8,-49,-52
07-08-2011 09:00,5,4.8,-48,-52
07-08-2011 09:15,5,4.8,-48,-52
07-08-2011 09:30,5,4.8,-48,-51
07-08-2011 09:45,5,4.8,-48,-51
07-08-2011 10:00,5,4.8,-48,-51
07-08-2011 10:15,5,4.8,-48,-51
07-08-2011 10:30,5,4.8,-48,-51
07-08-2011 10:45,5,4.8,-48,-51
07-08-2011 11:00,5,4.8,-48,-51
07-08-2011 11:15,5,4.8,-48,-51
07-08-2011 11:30,5,4.8,-48,-51
07-08-2011 11:45,5,4.8,-48,-51
07-08-2011 12:00,5,4.8,-48,-51
07-08-2011 12:15,5,4.8,-48,-51
07-08-2011 12:30,5,4.8,-48,-51
07-08-2011 12:45,5,4.8,-48,-51
07-08-2011 13:00,5,4.8,-48,-51
07-08-2011 13:15,5,4.8,-48,-51
07-08-2011 13:30,5,4.8,-48,-50
07-08-2011 13:45,5,4.8,-48,-51
07-08-2011 14:00,5,4.8,-48,-51
07-08-2011 14:15,5,4.8,-48,-51
07-08-2011 14:30,5,4.8,-48,-53
07-08-2011 14:45,5,4.8,-47,-53
07-08-2011 15:00,5,4.8,-48,-52
07-08-2011 15:15,5,4.8,-48,-51
07-08-2011 15:30,5,4.8,-48,-51
07-08-2011 15:45,5,4.8,-48,-52
07-08-2011 16:00,5,4.8,-48,-51
07-08-2011 16:15,5,4.8,-48,-51
07-08-2011 16:45,5,4.8,-48,-51
07-08-2011 17:00,5,4.8,-48,-51
07-08-2011 17:15,5,4.8,-48,-50
07-08-2011 17:30,5,4.8,-47,-51
07-08-2011 17:45,5,4.8,-48,-51
07-08-2011 18:00,5,4.8,-48,-50
07-08-2011 18:15,5,4.8,-47,-50
07-08-2011 18:30,5,4.8,-47,-51
07-08-2011 18:45,5,4.8,-47,-49
07-08-2011 19:00,5,4.8,-47,-50
07-08-2011 19:15,5,4.8,-47,-49
07-08-2011 19:30,5,4.8,-47,-48
07-08-2011 19:45,5,4.8,-47,-48
07-08-2011 20:00,5,4.8,-47,-48
07-08-2011 20:15,5,4.8,-47,-47
07-08-2011 20:30,5,4.8,-47,-47
07-08-2011 20:45,5,4.8,-47,-48
07-08-2011 21:00,5,4.8,-47,-47
07-08-2011 21:15,5,4.8,-47,-48
07-08-2011 21:30,5,4.8,-47,-48
07-08-2011 21:45,5,4.8,-47,-48
07-08-2011 22:00,5,4.8,-47,-48
07-08-2011 22:15,5,4.8,-47,-49
07-08-2011 22:30,5,4.8,-47,-48
07-08-2011 22:45,5,4.8,-47,-48
07-08-2011 23:00,5,4.8,-47,-48
07-08-2011 23:15,5,4.8,-47,-48
07-08-2011 23:30,5,4.8,-47,-48
07-08-2011 23:45,5,4.8,-47,-48
08-08-2011 00:00,5,4.8,-47,-49
08-08-2011 00:15,5,4.8,-47,-48
08-08-2011 00:30,5,4.8,-47,-55
08-08-2011 00:45,5,4.8,-50,-55
08-08-2011 01:00,5,4.8,-50,-52
08-08-2011 01:15,5,4.8,-50,-55
08-08-2011 01:30,5,4.8,-53,-58
08-08-2011 01:45,5,4.8,-51,-55
08-08-2011 02:00,5,4.8,-49,-52
08-08-2011 02:15,5,4.8,-49,-51
08-08-2011 02:30,5,4.8,-49,-50
08-08-2011 02:45,5,4.8,-48,-50
08-08-2011 03:00,5,4.8,-47,-50
08-08-2011 03:15,5,4.8,-47,-49
08-08-2011 03:30,5,4.8,-48,-50
08-08-2011 03:45,5,4.8,-48,-50
08-08-2011 04:00,5,4.8,-48,-50
08-08-2011 04:15,5,4.8,-48,-50
08-08-2011 04:30,5,4.8,-48,-50
08-08-2011 04:45,5,4.8,-49,-51
08-08-2011 05:00,5,4.8,-49,-51
08-08-2011 05:15,5,4.8,-49,-52
08-08-2011 05:30,5,4.8,-50,-52
08-08-2011 05:45,5,4.8,-49,-51
08-08-2011 06:00,5,4.8,-48,-50
08-08-2011 06:15,5,4.8,-48,-50
08-08-2011 06:30,5,4.8,-48,-51
08-08-2011 06:45,5,4.8,-49,-51
08-08-2011 07:00,5,4.8,-49,-51
08-08-2011 07:15,5,4.8,-48,-51
08-08-2011 07:30,5,4.8,-48,-53
08-08-2011 07:45,5,4.8,-47,-56
08-08-2011 08:00,5,4.8,-53,-56
08-08-2011 08:15,5,4.8,-50,-55
08-08-2011 08:30,5,4.8,-48,-52
08-08-2011 08:45,5,4.8,-47,-49
08-08-2011 09:00,5,4.8,-47,-50
08-08-2011 09:15,5,4.8,-47,-54
08-08-2011 09:30,5,4.8,-47,-49
08-08-2011 09:45,5,4.8,-47,-50
08-08-2011 10:00,5,4.8,-47,-50
08-08-2011 10:15,5,4.8,-47,-50
08-08-2011 10:30,5,4.8,-47,-50
08-08-2011 10:45,5,4.8,-47,-50
08-08-2011 11:00,5,4.8,-47,-64
08-08-2011 11:15,5,4.8,-48,-50
08-08-2011 11:30,5,4.8,-48,-50
08-08-2011 11:45,5,4.8,-47,-50
08-08-2011 12:00,5,4.8,-48,-50
08-08-2011 12:15,5,4.8,-48,-50
08-08-2011 12:30,5,4.8,-48,-50
08-08-2011 12:45,5,4.8,-48,-50
08-08-2011 13:00,5,4.8,-47,-50
08-08-2011 13:15,5,4.8,-47,-50
08-08-2011 13:30,5,4.8,-47,-50
08-08-2011 13:45,5,4.8,-48,-50
